Assay,Accuracy,Balanced Accuracy,Recall,Precision,Threshold,AUC,TP,FP,TN,FN
105_360,0.7547169811320755,0.5768398268398268,0.2727272727272727,0.375,-27.46875,0.7748917748917749,3,5,37,8
105_360,0.7547169811320755,0.5768398268398268,0.2727272727272727,0.375,-26.46875,0.7748917748917749,3,5,37,8
105_360,0.7547169811320755,0.6439393939393939,0.45454545454545453,0.4166666666666667,-25.46875,0.7748917748917749,5,7,35,6
105_360,0.7169811320754716,0.6201298701298701,0.45454545454545453,0.35714285714285715,-24.46875,0.7748917748917749,5,9,33,6
105_360,0.7169811320754716,0.6201298701298701,0.45454545454545453,0.35714285714285715,-23.46875,0.7748917748917749,5,9,33,6
105_360,0.7169811320754716,0.6201298701298701,0.45454545454545453,0.35714285714285715,-22.46875,0.7748917748917749,5,9,33,6
105_360,0.7358490566037735,0.6655844155844155,0.5454545454545454,0.4,-21.46875,0.7748917748917749,6,9,33,5
105_360,0.7547169811320755,0.7445887445887446,0.7272727272727273,0.4444444444444444,-20.46875,0.7748917748917749,8,10,32,3
105_360,0.7547169811320755,0.7445887445887446,0.7272727272727273,0.4444444444444444,-19.46875,0.7748917748917749,8,10,32,3
105_360,0.6981132075471698,0.7088744588744589,0.7272727272727273,0.38095238095238093,-18.46875,0.7748917748917749,8,13,29,3
105_360,0.6792452830188679,0.696969696969697,0.7272727272727273,0.36363636363636365,-17.46875,0.7748917748917749,8,14,28,3
105_360,0.660377358490566,0.6850649350649352,0.7272727272727273,0.34782608695652173,-16.46875,0.7748917748917749,8,15,27,3
105_360,0.660377358490566,0.7186147186147187,0.8181818181818182,0.36,-15.46875,0.7748917748917749,9,16,26,2
105_360,0.660377358490566,0.7186147186147187,0.8181818181818182,0.36,-14.46875,0.7748917748917749,9,16,26,2
105_360,0.6226415094339622,0.6948051948051948,0.8181818181818182,0.3333333333333333,-13.46875,0.7748917748917749,9,18,24,2
105_360,0.6037735849056604,0.6829004329004329,0.8181818181818182,0.32142857142857145,-12.46875,0.7748917748917749,9,19,23,2
105_360,0.5849056603773585,0.670995670995671,0.8181818181818182,0.3103448275862069,-11.46875,0.7748917748917749,9,20,22,2
105_360,0.5660377358490566,0.6926406926406926,0.9090909090909091,0.3125,-10.46875,0.7748917748917749,10,22,20,1
105_360,0.5471698113207547,0.6807359307359307,0.9090909090909091,0.30303030303030304,-9.46875,0.7748917748917749,10,23,19,1
105_360,0.5283018867924528,0.6688311688311688,0.9090909090909091,0.29411764705882354,-8.46875,0.7748917748917749,10,24,18,1
105_360,0.5283018867924528,0.6688311688311688,0.9090909090909091,0.29411764705882354,-7.46875,0.7748917748917749,10,24,18,1
105_360,0.5283018867924528,0.6688311688311688,0.9090909090909091,0.29411764705882354,-6.46875,0.7738095238095237,10,24,18,1
105_360,0.5471698113207547,0.7142857142857143,1.0,0.3142857142857143,-5.46875,0.7738095238095237,11,24,18,0
105_360,0.5283018867924528,0.7023809523809523,1.0,0.3055555555555556,-4.46875,0.7738095238095237,11,25,17,0
105_360,0.5094339622641509,0.6904761904761905,1.0,0.2972972972972973,-3.46875,0.7727272727272727,11,26,16,0
105_360,0.5094339622641509,0.6904761904761905,1.0,0.2972972972972973,-2.46875,0.7705627705627706,11,26,16,0
105_360,0.49056603773584906,0.6785714285714286,1.0,0.2894736842105263,-1.46875,0.7705627705627706,11,27,15,0
105_360,0.49056603773584906,0.6785714285714286,1.0,0.2894736842105263,-0.46875,0.7694805194805194,11,27,15,0
105_360,0.4528301886792453,0.6547619047619048,1.0,0.275,0.53125,0.7694805194805194,11,29,13,0
105_360,0.4339622641509434,0.6428571428571428,1.0,0.2682926829268293,1.53125,0.7673160173160174,11,30,12,0
105_360,0.3584905660377358,0.5952380952380952,1.0,0.24444444444444444,2.53125,0.7683982683982684,11,34,8,0
105_360,0.3018867924528302,0.5595238095238095,1.0,0.22916666666666666,3.53125,0.7651515151515151,11,37,5,0
105_360,0.2830188679245283,0.5476190476190477,1.0,0.22448979591836735,4.53125,0.7651515151515151,11,38,4,0
105_360,0.22641509433962265,0.5119047619047619,1.0,0.21153846153846154,5.53125,0.7651515151515151,11,41,1,0
105_360,0.22641509433962265,0.5119047619047619,1.0,0.21153846153846154,6.53125,0.7651515151515151,11,41,1,0
105_360,0.20754716981132076,0.5,1.0,0.20754716981132076,7.53125,0.7651515151515151,11,42,0,0
105_360,0.20754716981132076,0.5,1.0,0.20754716981132076,8.53125,0.7651515151515151,11,42,0,0
105_360,0.20754716981132076,0.5,1.0,0.20754716981132076,9.53125,0.7673160173160174,11,42,0,0
105_360,0.20754716981132076,0.5,1.0,0.20754716981132076,10.53125,0.7673160173160174,11,42,0,0
105_360,0.20754716981132076,0.5,1.0,0.20754716981132076,11.53125,0.7705627705627706,11,42,0,0
105_360,0.20754716981132076,0.5,1.0,0.20754716981132076,12.53125,0.7597402597402598,11,42,0,0
105_360,0.20754716981132076,0.5,1.0,0.20754716981132076,13.53125,0.7597402597402598,11,42,0,0
105_360,0.20754716981132076,0.5,1.0,0.20754716981132076,14.53125,0.7575757575757576,11,42,0,0
105_360,0.20754716981132076,0.5,1.0,0.20754716981132076,15.53125,0.7792207792207793,11,42,0,0
105_360,0.20754716981132076,0.5,1.0,0.20754716981132076,16.53125,0.7813852813852814,11,42,0,0
105_360,0.20754716981132076,0.5,1.0,0.20754716981132076,17.53125,0.7813852813852814,11,42,0,0
105_360,0.20754716981132076,0.5,1.0,0.20754716981132076,18.53125,0.7554112554112554,11,42,0,0
105_360,0.20754716981132076,0.5,1.0,0.20754716981132076,19.53125,0.7467532467532467,11,42,0,0
105_360,0.20754716981132076,0.5,1.0,0.20754716981132076,20.53125,0.7391774891774892,11,42,0,0
105_360,0.20754716981132076,0.5,1.0,0.20754716981132076,21.53125,0.7467532467532467,11,42,0,0
105_360,0.20754716981132076,0.5,1.0,0.20754716981132076,22.53125,0.7467532467532467,11,42,0,0
105_362,0.7735849056603774,0.5,0.0,0.0,-50.46875,0.7723577235772359,0,0,41,12
105_362,0.7547169811320755,0.4878048780487805,0.0,0.0,-49.46875,0.7723577235772359,0,1,40,12
105_362,0.7547169811320755,0.4878048780487805,0.0,0.0,-48.46875,0.7723577235772359,0,1,40,12
105_362,0.7547169811320755,0.4878048780487805,0.0,0.0,-47.46875,0.7723577235772359,0,1,40,12
105_362,0.7547169811320755,0.4878048780487805,0.0,0.0,-46.46875,0.7723577235772359,0,1,40,12
105_362,0.7547169811320755,0.4878048780487805,0.0,0.0,-45.46875,0.7723577235772359,0,1,40,12
105_362,0.7547169811320755,0.4878048780487805,0.0,0.0,-44.46875,0.7723577235772359,0,1,40,12
105_362,0.7547169811320755,0.4878048780487805,0.0,0.0,-43.46875,0.7723577235772359,0,1,40,12
105_362,0.7547169811320755,0.4878048780487805,0.0,0.0,-42.46875,0.7723577235772359,0,1,40,12
105_362,0.7547169811320755,0.4878048780487805,0.0,0.0,-41.46875,0.7723577235772359,0,1,40,12
105_362,0.7547169811320755,0.5172764227642276,0.08333333333333333,0.3333333333333333,-40.46875,0.7723577235772359,1,2,39,11
105_362,0.7735849056603774,0.5589430894308943,0.16666666666666666,0.5,-39.46875,0.7723577235772359,2,2,39,10
105_362,0.7735849056603774,0.5589430894308943,0.16666666666666666,0.5,-38.46875,0.7723577235772359,2,2,39,10
105_362,0.7735849056603774,0.5589430894308943,0.16666666666666666,0.5,-37.46875,0.7723577235772359,2,2,39,10
105_362,0.7735849056603774,0.5589430894308943,0.16666666666666666,0.5,-36.46875,0.7723577235772359,2,2,39,10
105_362,0.7547169811320755,0.5467479674796748,0.16666666666666666,0.4,-35.46875,0.7723577235772359,2,3,38,10
105_362,0.7547169811320755,0.5467479674796748,0.16666666666666666,0.4,-34.46875,0.7723577235772359,2,3,38,10
105_362,0.7735849056603774,0.6178861788617886,0.3333333333333333,0.5,-33.46875,0.7723577235772359,4,4,37,8
105_362,0.7735849056603774,0.6178861788617886,0.3333333333333333,0.5,-32.46875,0.7723577235772359,4,4,37,8
105_362,0.7735849056603774,0.6178861788617886,0.3333333333333333,0.5,-31.46875,0.7723577235772359,4,4,37,8
105_362,0.7735849056603774,0.6178861788617886,0.3333333333333333,0.5,-30.46875,0.7723577235772359,4,4,37,8
105_362,0.7735849056603774,0.6178861788617886,0.3333333333333333,0.5,-29.46875,0.7723577235772359,4,4,37,8
105_362,0.7735849056603774,0.6178861788617886,0.3333333333333333,0.5,-28.46875,0.7723577235772359,4,4,37,8
105_362,0.7735849056603774,0.6178861788617886,0.3333333333333333,0.5,-27.46875,0.7723577235772359,4,4,37,8
105_362,0.7735849056603774,0.6178861788617886,0.3333333333333333,0.5,-26.46875,0.7723577235772359,4,4,37,8
105_362,0.7735849056603774,0.6768292682926829,0.5,0.5,-25.46875,0.7723577235772359,6,6,35,6
105_362,0.7358490566037735,0.6524390243902439,0.5,0.42857142857142855,-24.46875,0.7723577235772359,6,8,33,6
105_362,0.7358490566037735,0.6524390243902439,0.5,0.42857142857142855,-23.46875,0.7723577235772359,6,8,33,6
105_362,0.7358490566037735,0.6524390243902439,0.5,0.42857142857142855,-22.46875,0.7723577235772359,6,8,33,6
105_362,0.7547169811320755,0.6941056910569106,0.5833333333333334,0.4666666666666667,-21.46875,0.7723577235772359,7,8,33,5
105_362,0.7735849056603774,0.7652439024390244,0.75,0.5,-20.46875,0.7723577235772359,9,9,32,3
105_362,0.7735849056603774,0.7652439024390244,0.75,0.5,-19.46875,0.7723577235772359,9,9,32,3
105_362,0.7169811320754716,0.7286585365853658,0.75,0.42857142857142855,-18.46875,0.7723577235772359,9,12,29,3
105_362,0.6981132075471698,0.7164634146341464,0.75,0.4090909090909091,-17.46875,0.7723577235772359,9,13,28,3
105_362,0.6792452830188679,0.7042682926829269,0.75,0.391304347826087,-16.46875,0.7723577235772359,9,14,27,3
105_362,0.6415094339622641,0.6798780487804879,0.75,0.36,-15.46875,0.7723577235772359,9,16,25,3
105_362,0.6415094339622641,0.6798780487804879,0.75,0.36,-14.46875,0.7723577235772359,9,16,25,3
105_362,0.6037735849056604,0.6554878048780488,0.75,0.3333333333333333,-13.46875,0.7723577235772359,9,18,23,3
105_362,0.5849056603773585,0.6432926829268293,0.75,0.32142857142857145,-12.46875,0.7723577235772359,9,19,22,3
105_362,0.5660377358490566,0.6310975609756098,0.75,0.3103448275862069,-11.46875,0.7723577235772359,9,20,21,3
105_362,0.5471698113207547,0.6483739837398375,0.8333333333333334,0.3125,-10.46875,0.7723577235772359,10,22,19,2
105_362,0.5283018867924528,0.6361788617886179,0.8333333333333334,0.30303030303030304,-9.46875,0.7723577235772359,10,23,18,2
105_362,0.5471698113207547,0.6778455284552846,0.9166666666666666,0.3235294117647059,-8.46875,0.7723577235772359,11,23,18,1
105_362,0.5471698113207547,0.6778455284552846,0.9166666666666666,0.3235294117647059,-7.46875,0.7723577235772359,11,23,18,1
105_362,0.5471698113207547,0.6778455284552846,0.9166666666666666,0.3235294117647059,-6.46875,0.7713414634146342,11,23,18,1
105_362,0.5660377358490566,0.7195121951219512,1.0,0.34285714285714286,-5.46875,0.7713414634146342,12,23,18,0
105_362,0.5471698113207547,0.7073170731707317,1.0,0.3333333333333333,-4.46875,0.7713414634146342,12,24,17,0
105_362,0.5283018867924528,0.6951219512195121,1.0,0.32432432432432434,-3.46875,0.7723577235772359,12,25,16,0
105_362,0.5283018867924528,0.6951219512195121,1.0,0.32432432432432434,-2.46875,0.774390243902439,12,25,16,0
105_362,0.5094339622641509,0.6829268292682926,1.0,0.3157894736842105,-1.46875,0.774390243902439,12,26,15,0
105_362,0.5094339622641509,0.6829268292682926,1.0,0.3157894736842105,-0.46875,0.7733739837398375,12,26,15,0
105_362,0.4716981132075472,0.6585365853658537,1.0,0.3,0.53125,0.7733739837398375,12,28,13,0
105_362,0.4528301886792453,0.6463414634146342,1.0,0.2926829268292683,1.53125,0.7713414634146342,12,29,12,0
105_362,0.37735849056603776,0.5975609756097561,1.0,0.26666666666666666,2.53125,0.7723577235772359,12,33,8,0
105_362,0.32075471698113206,0.5609756097560976,1.0,0.25,3.53125,0.7764227642276422,12,36,5,0
105_362,0.3018867924528302,0.5487804878048781,1.0,0.24489795918367346,4.53125,0.7764227642276422,12,37,4,0
105_362,0.24528301886792453,0.5121951219512195,1.0,0.23076923076923078,5.53125,0.7764227642276422,12,40,1,0
105_362,0.24528301886792453,0.5121951219512195,1.0,0.23076923076923078,6.53125,0.7764227642276422,12,40,1,0
105_362,0.22641509433962265,0.5,1.0,0.22641509433962265,7.53125,0.7764227642276422,12,41,0,0
105_362,0.22641509433962265,0.5,1.0,0.22641509433962265,8.53125,0.7764227642276422,12,41,0,0
105_362,0.22641509433962265,0.5,1.0,0.22641509433962265,9.53125,0.7784552845528456,12,41,0,0
105_362,0.22641509433962265,0.5,1.0,0.22641509433962265,10.53125,0.7764227642276423,12,41,0,0
105_362,0.22641509433962265,0.5,1.0,0.22641509433962265,11.53125,0.7774390243902439,12,41,0,0
105_362,0.22641509433962265,0.5,1.0,0.22641509433962265,12.53125,0.7652439024390244,12,41,0,0
105_362,0.22641509433962265,0.5,1.0,0.22641509433962265,13.53125,0.7652439024390244,12,41,0,0
105_362,0.22641509433962265,0.5,1.0,0.22641509433962265,14.53125,0.7632113821138211,12,41,0,0
105_362,0.22641509433962265,0.5,1.0,0.22641509433962265,15.53125,0.7815040650406504,12,41,0,0
105_362,0.22641509433962265,0.5,1.0,0.22641509433962265,16.53125,0.7815040650406504,12,41,0,0
105_362,0.22641509433962265,0.5,1.0,0.22641509433962265,17.53125,0.7815040650406504,12,41,0,0
105_362,0.22641509433962265,0.5,1.0,0.22641509433962265,18.53125,0.7540650406504066,12,41,0,0
105_362,0.22641509433962265,0.5,1.0,0.22641509433962265,19.53125,0.7449186991869918,12,41,0,0
105_362,0.22641509433962265,0.5,1.0,0.22641509433962265,20.53125,0.7357723577235773,12,41,0,0
105_362,0.22641509433962265,0.5,1.0,0.22641509433962265,21.53125,0.717479674796748,12,41,0,0
105_362,0.22641509433962265,0.5,1.0,0.22641509433962265,22.53125,0.717479674796748,12,41,0,0
105_374,0.7547169811320755,0.5,0.0,0.0,-50.46875,0.8134615384615385,0,0,40,13
105_374,0.7735849056603774,0.5384615384615384,0.07692307692307693,1.0,-49.46875,0.8134615384615385,1,0,40,12
105_374,0.7735849056603774,0.5384615384615384,0.07692307692307693,1.0,-48.46875,0.8134615384615385,1,0,40,12
105_374,0.7735849056603774,0.5384615384615384,0.07692307692307693,1.0,-47.46875,0.8134615384615385,1,0,40,12
105_374,0.7735849056603774,0.5384615384615384,0.07692307692307693,1.0,-46.46875,0.8134615384615385,1,0,40,12
105_374,0.7735849056603774,0.5384615384615384,0.07692307692307693,1.0,-45.46875,0.8134615384615385,1,0,40,12
105_374,0.7735849056603774,0.5384615384615384,0.07692307692307693,1.0,-44.46875,0.8134615384615385,1,0,40,12
105_374,0.7735849056603774,0.5384615384615384,0.07692307692307693,1.0,-43.46875,0.8134615384615385,1,0,40,12
105_374,0.7735849056603774,0.5384615384615384,0.07692307692307693,1.0,-42.46875,0.8134615384615385,1,0,40,12
105_374,0.7735849056603774,0.5384615384615384,0.07692307692307693,1.0,-41.46875,0.8134615384615385,1,0,40,12
105_374,0.7735849056603774,0.5644230769230769,0.15384615384615385,0.6666666666666666,-40.46875,0.8134615384615385,2,1,39,11
105_374,0.7547169811320755,0.551923076923077,0.15384615384615385,0.5,-39.46875,0.8134615384615385,2,2,38,11
105_374,0.7547169811320755,0.551923076923077,0.15384615384615385,0.5,-38.46875,0.8134615384615385,2,2,38,11
105_374,0.7547169811320755,0.551923076923077,0.15384615384615385,0.5,-37.46875,0.8134615384615385,2,2,38,11
105_374,0.7547169811320755,0.551923076923077,0.15384615384615385,0.5,-36.46875,0.8134615384615385,2,2,38,11
105_374,0.7735849056603774,0.5903846153846154,0.23076923076923078,0.6,-35.46875,0.8134615384615385,3,2,38,10
105_374,0.7735849056603774,0.5903846153846154,0.23076923076923078,0.6,-34.46875,0.8134615384615385,3,2,38,10
105_374,0.7924528301886793,0.6548076923076923,0.38461538461538464,0.625,-33.46875,0.8134615384615385,5,3,37,8
105_374,0.7924528301886793,0.6548076923076923,0.38461538461538464,0.625,-32.46875,0.8134615384615385,5,3,37,8
105_374,0.7924528301886793,0.6548076923076923,0.38461538461538464,0.625,-31.46875,0.8134615384615385,5,3,37,8
105_374,0.7924528301886793,0.6548076923076923,0.38461538461538464,0.625,-30.46875,0.8134615384615385,5,3,37,8
105_374,0.7924528301886793,0.6548076923076923,0.38461538461538464,0.625,-29.46875,0.8134615384615385,5,3,37,8
105_374,0.7924528301886793,0.6548076923076923,0.38461538461538464,0.625,-28.46875,0.8134615384615385,5,3,37,8
105_374,0.7924528301886793,0.6548076923076923,0.38461538461538464,0.625,-27.46875,0.8134615384615385,5,3,37,8
105_374,0.7924528301886793,0.6548076923076923,0.38461538461538464,0.625,-26.46875,0.8134615384615385,5,3,37,8
105_374,0.7924528301886793,0.7067307692307692,0.5384615384615384,0.5833333333333334,-25.46875,0.8134615384615385,7,5,35,6
105_374,0.7547169811320755,0.6817307692307693,0.5384615384615384,0.5,-24.46875,0.8134615384615385,7,7,33,6
105_374,0.7547169811320755,0.6817307692307693,0.5384615384615384,0.5,-23.46875,0.8134615384615385,7,7,33,6
105_374,0.7547169811320755,0.6817307692307693,0.5384615384615384,0.5,-22.46875,0.8134615384615385,7,7,33,6
105_374,0.7358490566037735,0.6692307692307693,0.5384615384615384,0.4666666666666667,-21.46875,0.8134615384615385,7,8,32,6
105_374,0.7547169811320755,0.7336538461538462,0.6923076923076923,0.5,-20.46875,0.8134615384615385,9,9,31,4
105_374,0.7547169811320755,0.7336538461538462,0.6923076923076923,0.5,-19.46875,0.8134615384615385,9,9,31,4
105_374,0.7358490566037735,0.7471153846153846,0.7692307692307693,0.47619047619047616,-18.46875,0.8134615384615385,10,11,29,3
105_374,0.7169811320754716,0.7346153846153847,0.7692307692307693,0.45454545454545453,-17.46875,0.8134615384615385,10,12,28,3
105_374,0.6981132075471698,0.7221153846153847,0.7692307692307693,0.43478260869565216,-16.46875,0.8134615384615385,10,13,27,3
105_374,0.6981132075471698,0.7480769230769231,0.8461538461538461,0.44,-15.46875,0.8134615384615385,11,14,26,2
105_374,0.6981132075471698,0.7480769230769231,0.8461538461538461,0.44,-14.46875,0.8134615384615385,11,14,26,2
105_374,0.660377358490566,0.7230769230769231,0.8461538461538461,0.4074074074074074,-13.46875,0.8134615384615385,11,16,24,2
105_374,0.6415094339622641,0.710576923076923,0.8461538461538461,0.39285714285714285,-12.46875,0.8134615384615385,11,17,23,2
105_374,0.6226415094339622,0.698076923076923,0.8461538461538461,0.3793103448275862,-11.46875,0.8134615384615385,11,18,22,2
105_374,0.6037735849056604,0.7115384615384616,0.9230769230769231,0.375,-10.46875,0.8134615384615385,12,20,20,1
105_374,0.5849056603773585,0.6990384615384615,0.9230769230769231,0.36363636363636365,-9.46875,0.8134615384615385,12,21,19,1
105_374,0.6037735849056604,0.7375,1.0,0.38235294117647056,-8.46875,0.8134615384615385,13,21,19,0
105_374,0.6037735849056604,0.7375,1.0,0.38235294117647056,-7.46875,0.8134615384615385,13,21,19,0
105_374,0.6037735849056604,0.7375,1.0,0.38235294117647056,-6.46875,0.8125,13,21,19,0
105_374,0.5849056603773585,0.725,1.0,0.37142857142857144,-5.46875,0.8125,13,22,18,0
105_374,0.5660377358490566,0.7125,1.0,0.3611111111111111,-4.46875,0.8125,13,23,17,0
105_374,0.5471698113207547,0.7,1.0,0.35135135135135137,-3.46875,0.8115384615384615,13,24,16,0
105_374,0.5471698113207547,0.7,1.0,0.35135135135135137,-2.46875,0.8096153846153846,13,24,16,0
105_374,0.5283018867924528,0.6875,1.0,0.34210526315789475,-1.46875,0.8096153846153846,13,25,15,0
105_374,0.5283018867924528,0.6875,1.0,0.34210526315789475,-0.46875,0.8086538461538462,13,25,15,0
105_374,0.49056603773584906,0.6625,1.0,0.325,0.53125,0.8086538461538462,13,27,13,0
105_374,0.4716981132075472,0.65,1.0,0.3170731707317073,1.53125,0.8105769230769231,13,28,12,0
105_374,0.39622641509433965,0.6,1.0,0.28888888888888886,2.53125,0.8096153846153846,13,32,8,0
105_374,0.33962264150943394,0.5625,1.0,0.2708333333333333,3.53125,0.8125,13,35,5,0
105_374,0.32075471698113206,0.55,1.0,0.2653061224489796,4.53125,0.8125,13,36,4,0
105_374,0.2641509433962264,0.5125,1.0,0.25,5.53125,0.8125,13,39,1,0
105_374,0.2641509433962264,0.5125,1.0,0.25,6.53125,0.8125,13,39,1,0
105_374,0.24528301886792453,0.5,1.0,0.24528301886792453,7.53125,0.8125,13,40,0,0
105_374,0.24528301886792453,0.5,1.0,0.24528301886792453,8.53125,0.8125,13,40,0,0
105_374,0.24528301886792453,0.5,1.0,0.24528301886792453,9.53125,0.8144230769230769,13,40,0,0
105_374,0.24528301886792453,0.5,1.0,0.24528301886792453,10.53125,0.8105769230769231,13,40,0,0
105_374,0.24528301886792453,0.5,1.0,0.24528301886792453,11.53125,0.8096153846153846,13,40,0,0
105_374,0.24528301886792453,0.5,1.0,0.24528301886792453,12.53125,0.7961538461538462,13,40,0,0
105_374,0.24528301886792453,0.5,1.0,0.24528301886792453,13.53125,0.7961538461538462,13,40,0,0
105_374,0.24528301886792453,0.5,1.0,0.24528301886792453,14.53125,0.7971153846153847,13,40,0,0
105_374,0.24528301886792453,0.5,1.0,0.24528301886792453,15.53125,0.7971153846153847,13,40,0,0
105_374,0.24528301886792453,0.5,1.0,0.24528301886792453,16.53125,0.7990384615384616,13,40,0,0
105_374,0.24528301886792453,0.5,1.0,0.24528301886792453,17.53125,0.7990384615384616,13,40,0,0
105_374,0.24528301886792453,0.5,1.0,0.24528301886792453,18.53125,0.7903846153846155,13,40,0,0
105_374,0.24528301886792453,0.5,1.0,0.24528301886792453,19.53125,0.7807692307692309,13,40,0,0
105_374,0.24528301886792453,0.5,1.0,0.24528301886792453,20.53125,0.7721153846153846,13,40,0,0
105_374,0.24528301886792453,0.5,1.0,0.24528301886792453,21.53125,0.775,13,40,0,0
105_374,0.24528301886792453,0.5,1.0,0.24528301886792453,22.53125,0.775,13,40,0,0
105_382,0.7169811320754716,0.5,0.0,0.0,-50.46875,0.7421052631578947,0,0,38,15
105_382,0.7358490566037735,0.5333333333333333,0.06666666666666667,1.0,-49.46875,0.7421052631578947,1,0,38,14
105_382,0.7358490566037735,0.5333333333333333,0.06666666666666667,1.0,-48.46875,0.7421052631578947,1,0,38,14
105_382,0.7358490566037735,0.5333333333333333,0.06666666666666667,1.0,-47.46875,0.7421052631578947,1,0,38,14
105_382,0.7358490566037735,0.5333333333333333,0.06666666666666667,1.0,-46.46875,0.7421052631578947,1,0,38,14
105_382,0.7358490566037735,0.5333333333333333,0.06666666666666667,1.0,-45.46875,0.7421052631578947,1,0,38,14
105_382,0.7358490566037735,0.5333333333333333,0.06666666666666667,1.0,-44.46875,0.7421052631578947,1,0,38,14
105_382,0.7358490566037735,0.5333333333333333,0.06666666666666667,1.0,-43.46875,0.7421052631578947,1,0,38,14
105_382,0.7358490566037735,0.5333333333333333,0.06666666666666667,1.0,-42.46875,0.7421052631578947,1,0,38,14
105_382,0.7358490566037735,0.5333333333333333,0.06666666666666667,1.0,-41.46875,0.7421052631578947,1,0,38,14
105_382,0.7358490566037735,0.5535087719298246,0.13333333333333333,0.6666666666666666,-40.46875,0.7421052631578947,2,1,37,13
105_382,0.7547169811320755,0.5868421052631579,0.2,0.75,-39.46875,0.7421052631578947,3,1,37,12
105_382,0.7547169811320755,0.5868421052631579,0.2,0.75,-38.46875,0.7421052631578947,3,1,37,12
105_382,0.7547169811320755,0.5868421052631579,0.2,0.75,-37.46875,0.7421052631578947,3,1,37,12
105_382,0.7547169811320755,0.5868421052631579,0.2,0.75,-36.46875,0.7421052631578947,3,1,37,12
105_382,0.7358490566037735,0.5736842105263158,0.2,0.6,-35.46875,0.7421052631578947,3,2,36,12
105_382,0.7358490566037735,0.5736842105263158,0.2,0.6,-34.46875,0.7421052631578947,3,2,36,12
105_382,0.7547169811320755,0.6271929824561403,0.3333333333333333,0.625,-33.46875,0.7421052631578947,5,3,35,10
105_382,0.7547169811320755,0.6271929824561403,0.3333333333333333,0.625,-32.46875,0.7421052631578947,5,3,35,10
105_382,0.7547169811320755,0.6271929824561403,0.3333333333333333,0.625,-31.46875,0.7421052631578947,5,3,35,10
105_382,0.7547169811320755,0.6271929824561403,0.3333333333333333,0.625,-30.46875,0.7421052631578947,5,3,35,10
105_382,0.7547169811320755,0.6271929824561403,0.3333333333333333,0.625,-29.46875,0.7421052631578947,5,3,35,10
105_382,0.7547169811320755,0.6271929824561403,0.3333333333333333,0.625,-28.46875,0.7421052631578947,5,3,35,10
105_382,0.7547169811320755,0.6271929824561403,0.3333333333333333,0.625,-27.46875,0.7421052631578947,5,3,35,10
105_382,0.7547169811320755,0.6271929824561403,0.3333333333333333,0.625,-26.46875,0.7421052631578947,5,3,35,10
105_382,0.7547169811320755,0.6675438596491228,0.4666666666666667,0.5833333333333334,-25.46875,0.7421052631578947,7,5,33,8
105_382,0.7169811320754716,0.6412280701754386,0.4666666666666667,0.5,-24.46875,0.7421052631578947,7,7,31,8
105_382,0.7169811320754716,0.6412280701754386,0.4666666666666667,0.5,-23.46875,0.7421052631578947,7,7,31,8
105_382,0.7169811320754716,0.6412280701754386,0.4666666666666667,0.5,-22.46875,0.7421052631578947,7,7,31,8
105_382,0.6981132075471698,0.6280701754385964,0.4666666666666667,0.4666666666666667,-21.46875,0.7421052631578947,7,8,30,8
105_382,0.7169811320754716,0.6815789473684211,0.6,0.5,-20.46875,0.7421052631578947,9,9,29,6
105_382,0.7169811320754716,0.6815789473684211,0.6,0.5,-19.46875,0.7421052631578947,9,9,29,6
105_382,0.6981132075471698,0.6885964912280702,0.6666666666666666,0.47619047619047616,-18.46875,0.7421052631578947,10,11,27,5
105_382,0.6792452830188679,0.6754385964912281,0.6666666666666666,0.45454545454545453,-17.46875,0.7421052631578947,10,12,26,5
105_382,0.660377358490566,0.6622807017543859,0.6666666666666666,0.43478260869565216,-16.46875,0.7421052631578947,10,13,25,5
105_382,0.660377358490566,0.6824561403508771,0.7333333333333333,0.44,-15.46875,0.7421052631578947,11,14,24,4
105_382,0.660377358490566,0.6824561403508771,0.7333333333333333,0.44,-14.46875,0.7421052631578947,11,14,24,4
105_382,0.6226415094339622,0.656140350877193,0.7333333333333333,0.4074074074074074,-13.46875,0.7421052631578947,11,16,22,4
105_382,0.6037735849056604,0.6429824561403509,0.7333333333333333,0.39285714285714285,-12.46875,0.7421052631578947,11,17,21,4
105_382,0.5849056603773585,0.6298245614035087,0.7333333333333333,0.3793103448275862,-11.46875,0.7421052631578947,11,18,20,4
105_382,0.5660377358490566,0.6368421052631579,0.8,0.375,-10.46875,0.7421052631578947,12,20,18,3
105_382,0.5471698113207547,0.6236842105263158,0.8,0.36363636363636365,-9.46875,0.7421052631578947,12,21,17,3
105_382,0.5660377358490566,0.6570175438596492,0.8666666666666667,0.38235294117647056,-8.46875,0.7421052631578947,13,21,17,2
105_382,0.5660377358490566,0.6570175438596492,0.8666666666666667,0.38235294117647056,-7.46875,0.7421052631578947,13,21,17,2
105_382,0.5660377358490566,0.6570175438596492,0.8666666666666667,0.38235294117647056,-6.46875,0.7412280701754386,13,21,17,2
105_382,0.5849056603773585,0.6903508771929825,0.9333333333333333,0.4,-5.46875,0.7412280701754386,14,21,17,1
105_382,0.5660377358490566,0.6771929824561403,0.9333333333333333,0.3888888888888889,-4.46875,0.7412280701754386,14,22,16,1
105_382,0.5471698113207547,0.6640350877192982,0.9333333333333333,0.3783783783783784,-3.46875,0.7403508771929825,14,23,15,1
