Assay,Accuracy,Balanced Accuracy,Recall,Precision,Threshold,AUC,TP,FP,TN,FN
CHEMBL1613870,0.288135593220339,0.49183673469387756,0.1836734693877551,0.8181818181818182,-7.59375,0.47959183673469385,9,2,8,40
CHEMBL1613870,0.288135593220339,0.49183673469387756,0.1836734693877551,0.8181818181818182,-6.59375,0.47959183673469385,9,2,8,40
CHEMBL1613870,0.288135593220339,0.49183673469387756,0.1836734693877551,0.8181818181818182,-5.59375,0.47959183673469385,9,2,8,40
CHEMBL1613870,0.3050847457627119,0.46224489795918366,0.22448979591836735,0.7857142857142857,-4.59375,0.47959183673469385,11,3,7,38
CHEMBL1613870,0.3728813559322034,0.5030612244897958,0.30612244897959184,0.8333333333333334,-3.59375,0.47959183673469385,15,3,7,34
CHEMBL1613870,0.423728813559322,0.5336734693877551,0.3673469387755102,0.8571428571428571,-2.59375,0.47959183673469385,18,3,7,31
CHEMBL1613870,0.423728813559322,0.5336734693877551,0.3673469387755102,0.8571428571428571,-1.59375,0.47959183673469385,18,3,7,31
CHEMBL1613870,0.5084745762711864,0.5846938775510204,0.46938775510204084,0.8846153846153846,-0.59375,0.47959183673469385,23,3,7,26
CHEMBL1613870,0.4745762711864407,0.4448979591836735,0.4897959183673469,0.8,0.40625,0.47959183673469385,24,6,4,25
CHEMBL1613870,0.559322033898305,0.4959183673469388,0.5918367346938775,0.8285714285714286,1.40625,0.47959183673469385,29,6,4,20
CHEMBL1613870,0.6271186440677966,0.4571428571428572,0.7142857142857143,0.813953488372093,2.40625,0.47959183673469385,35,8,2,14
CHEMBL1613870,0.6610169491525424,0.4775510204081632,0.7551020408163265,0.8222222222222222,3.40625,0.47959183673469385,37,8,2,12
CHEMBL1613870,0.7288135593220338,0.47857142857142854,0.8571428571428571,0.8235294117647058,4.40625,0.47959183673469385,42,9,1,7
CHEMBL1613870,0.7966101694915254,0.47959183673469385,0.9591836734693877,0.8245614035087719,5.40625,0.47959183673469385,47,10,0,2
CHEMBL1613870,0.8135593220338984,0.4897959183673469,0.9795918367346939,0.8275862068965517,6.40625,0.47959183673469385,48,10,0,1
CHEMBL1613870,0.8305084745762712,0.5,1.0,0.8305084745762712,7.40625,0.47959183673469385,49,10,0,0
CHEMBL1613870,0.8305084745762712,0.5,1.0,0.8305084745762712,8.40625,0.47959183673469385,49,10,0,0
CHEMBL1613870,0.8305084745762712,0.5,1.0,0.8305084745762712,9.40625,0.47959183673469385,49,10,0,0
CHEMBL1613870,0.8305084745762712,0.5,1.0,0.8305084745762712,10.40625,0.47959183673469385,49,10,0,0
CHEMBL1741321,0.7257683215130024,0.5,0.0,0.0,-44.59375,0.613076350668314,0,0,614,232
CHEMBL1741321,0.7245862884160756,0.499185667752443,0.0,0.0,-43.59375,0.613076350668314,0,1,613,232
CHEMBL1741321,0.7245862884160756,0.499185667752443,0.0,0.0,-42.59375,0.613076350668314,0,1,613,232
CHEMBL1741321,0.7245862884160756,0.499185667752443,0.0,0.0,-41.59375,0.613076350668314,0,1,613,232
CHEMBL1741321,0.7245862884160756,0.499185667752443,0.0,0.0,-40.59375,0.613076350668314,0,1,613,232
CHEMBL1741321,0.7222222222222222,0.497557003257329,0.0,0.0,-39.59375,0.613076350668314,0,3,611,232
CHEMBL1741321,0.7210401891252955,0.4980835111760081,0.004310344827586207,0.16666666666666666,-38.59375,0.613076350668314,1,5,609,231
CHEMBL1741321,0.7210401891252955,0.4980835111760081,0.004310344827586207,0.16666666666666666,-37.59375,0.613076350668314,1,5,609,231
CHEMBL1741321,0.7198581560283688,0.49861001909468716,0.008620689655172414,0.2222222222222222,-36.59375,0.613076350668314,2,7,607,230
CHEMBL1741321,0.7198581560283688,0.49861001909468716,0.008620689655172414,0.2222222222222222,-35.59375,0.613076350668314,2,7,607,230
CHEMBL1741321,0.7174940898345153,0.49698135459957316,0.008620689655172414,0.18181818181818182,-34.59375,0.613076350668314,2,9,605,230
CHEMBL1741321,0.7174940898345153,0.4983221947658093,0.01293103448275862,0.23076923076923078,-33.59375,0.613076350668314,3,10,604,229
CHEMBL1741321,0.7174940898345153,0.4996630349320454,0.017241379310344827,0.26666666666666666,-32.59375,0.613076350668314,4,11,603,228
CHEMBL1741321,0.7174940898345153,0.4996630349320454,0.017241379310344827,0.26666666666666666,-31.59375,0.613076350668314,4,11,603,228
CHEMBL1741321,0.7151300236406619,0.4980343704369314,0.017241379310344827,0.23529411764705882,-30.59375,0.613076350668314,4,13,601,228
CHEMBL1741321,0.7139479905437353,0.4972200381893744,0.017241379310344827,0.2222222222222222,-29.59375,0.613076350668314,4,14,600,228
CHEMBL1741321,0.7127659574468085,0.4964057059418174,0.017241379310344827,0.21052631578947367,-28.59375,0.613076350668314,4,15,599,228
CHEMBL1741321,0.7115839243498818,0.4955913736942604,0.017241379310344827,0.2,-27.59375,0.613076350668314,4,16,598,228
CHEMBL1741321,0.7139479905437353,0.49990171852184656,0.02586206896551724,0.2727272727272727,-26.59375,0.613076350668314,6,16,598,226
CHEMBL1741321,0.7151300236406619,0.5033977311018758,0.034482758620689655,0.32,-25.59375,0.613076350668314,8,17,597,224
CHEMBL1741321,0.7139479905437353,0.5025833988543188,0.034482758620689655,0.3076923076923077,-24.59375,0.613076350668314,8,18,596,224
CHEMBL1741321,0.7151300236406619,0.5047385712681118,0.03879310344827586,0.3333333333333333,-23.59375,0.613076350668314,9,18,596,223
CHEMBL1741321,0.7115839243498818,0.5022955745254408,0.03879310344827586,0.3,-22.59375,0.613076350668314,9,21,593,223
CHEMBL1741321,0.7115839243498818,0.5022955745254408,0.03879310344827586,0.3,-21.59375,0.613076350668314,9,21,593,223
