CHEMBL_ID,Cel_counter_model
CHEMBL1794512,0.42063492063492064
CHEMBL1794580,0.4822372293149195
CHEMBL1794584,0.5164380095221643
CHEMBL1794467,0.7400793650793651
CHEMBL1964081,0.5831890331890331
CHEMBL1964002,0.6484126984126984
CHEMBL2114843,0.6713749393361043
CHEMBL2114861,0.661177855337492
CHEMBL2114713,0.4782444502438084
CHEMBL2114738,0.3868249022482893
CHEMBL2114775,0.49863058652784353
CHEMBL2114744,0.24735449735449735
CHEMBL2114780,0.5959956858658019
CHEMBL2114784,0.5906642932888957
CHEMBL2114788,0.3940736548195228
CHEMBL2114796,0.5833333333333334
CHEMBL2114807,0.5438895054877296
CHEMBL2114810,0.6017042760490475
CHEMBL2114797,0.7777777777777778
CHEMBL2114836,0.5845018815607051
CHEMBL2114842,0.5740740740740741
CHEMBL2354221,0.6412255879263404
CHEMBL2354254,0.6175270525293546
CHEMBL2354287,0.43487935621958257
CHEMBL2354282,0.5125310118731171
CHEMBL3214953,0.5
CHEMBL3215017,0.5167653983443458
CHEMBL3215046,0.5582057823129252
CHEMBL3215181,0.37754859789433143
CHEMBL3215169,0.5615649963689179
CHEMBL3215154,0.75
CHEMBL3215278,0.5764982702482703
CHEMBL3215270,0.5339790164351568
CHEMBL1614211,0.5843403194754199
CHEMBL2114817,0.6189424610477242
CHEMBL3214913,0.5456921081921082
CHEMBL3214967,0.47207977207977203
CHEMBL3214906,0.2888888888888889
CHEMBL3214970,0.49348047785547783
CHEMBL3562077,0.5009602433677202
