CHEMBL_ID,Cel_counter_model
CHEMBL1964030,0.5412972085385879
CHEMBL1964034,0.7319556451612903
CHEMBL1964037,0.5952504168822954
CHEMBL1964040,0.4929397069483275
CHEMBL1964043,0.6624579124579125
CHEMBL1964045,0.392512077294686
CHEMBL1964047,0.5145833333333333
CHEMBL1614361,0.44166666666666665
CHEMBL1964048,0.5349128540305012
CHEMBL1964059,0.5921146953405018
CHEMBL1964062,0.5848765432098765
CHEMBL1964063,0.6130952380952381
CHEMBL1964065,0.4260912698412698
CHEMBL1964066,0.3734318996415771
CHEMBL1964072,0.5111725550435228
CHEMBL1964075,0.4020188816267248
CHEMBL1964077,0.46126126126126127
CHEMBL1964085,0.37289019224503095
CHEMBL1614364,0.5555555555555556
CHEMBL1964086,0.6715099715099715
CHEMBL1964087,0.49407894736842106
CHEMBL1964088,0.43502480710489605
CHEMBL1964091,0.5760911856253537
CHEMBL1964092,0.5645016116280485
CHEMBL1964099,0.5577200577200577
CHEMBL1963844,0.6088709677419355
CHEMBL1963854,0.5156685583432895
CHEMBL1963860,0.6097041847041847
CHEMBL1963866,0.5908730158730159
CHEMBL1614421,0.4645502645502646
CHEMBL1963868,0.4539043209876543
CHEMBL1963874,0.4155902287159239
CHEMBL1963876,0.5828145632899453
CHEMBL1963880,0.37920420420420425
CHEMBL1963882,0.5459656084656085
CHEMBL1963885,0.5955459770114943
CHEMBL1963887,0.5087412587412586
CHEMBL1963889,0.515652557319224
CHEMBL1963895,0.4794853077493511
CHEMBL1963900,0.7003968253968255
