Fold,Task,AUC
4,169_544,0.6025641025641025
4,169_545,0.5357142857142857
4,169_548,0.5892857142857143
4,169_549,0.8571428571428571
4,17_28,
4,170_550,0.7
4,170_551,
4,174_555,
4,175_559,
4,175_561,
4,177_585,
4,178_591,0.6666666666666667
4,178_684,0.8249158249158249
4,179_659,0.9810996563573883
4,18_29,1.0
4,180_686,0.6235294117647058
4,181_599,
4,181_600,
4,183_604,0.6925360474978796
4,184_606,0.8403846153846154
4,185_665,0.60078125
4,185_666,0.6888185654008439
4,185_667,
4,186_668,0.8830049261083743
4,186_669,0.9413407821229051
4,187_618,0.6860119047619047
4,187_619,0.875
4,19_30,0.875
4,190_628,0.751660026560425
4,190_629,0.37411764705882355
4,190_674,0.4640000000000001
4,191_630,0.4861952861952862
4,191_631,0.583039314516129
4,191_675,
4,192_635,0.9333333333333333
4,193_723,0.40658174097664546
4,194_639,0.5167146974063401
4,194_678,0.5968468468468469
4,195_642,0.5158630665380906
4,196_644,0.6309931506849316
4,197_645,0.5444444444444444
4,197_646,0.576271186440678
4,197_647,0.4230769230769231
4,197_648,0.6
4,197_649,0.49774154456318165
4,197_650,0.5799026946107785
4,197_651,0.6828908554572272
4,198_682,0.6692708333333333
4,199_657,0.5023715415019763
4,200_658,
4,201_660,0.9512195121951219
4,202_661,0.9246212121212121
4,203_662,
4,204_663,0.35386819484240684
4,205_664,0.5144386574074074
4,206_670,0.38723544973544977
4,206_671,0.5048656163113996
4,207_672,0.5827391562685681
4,208_673,0.6275071633237822
4,209_676,0.38235294117647056
4,21_32,1.0
4,210_677,0.6253045808966862
4,212_680,0.4915730337078652
4,213_681,0.45101741136983425
4,214_683,0.5211327134404057
4,215_685,0.7898264984227129
4,216_687,
4,217_688,0.6360410830999067
4,217_689,0.4725077081192189
4,219_691,0.43812292358803984
4,220_692,0.5877869260387836
4,221_693,0.6130227806277715
4,223_695,0.5185185185185186
4,224_696,0.6432278994322791
4,225_697,0.3285302593659942
4,227_699,0.4629518072289157
4,228_700,0.6541984732824427
4,229_701,0.48997390663111917
4,23_34,0.6666666666666667
4,230_702,0.5862403100775194
4,231_703,0.590008807221922
4,232_704,0.6254329004329005
4,232_705,0.5008818342151675
4,233_706,0.5824178154825027
4,234_707,0.5624854849947101
4,235_708,0.6672620769043204
4,236_709,0.7194429601923591
4,237_710,0.5048643867924528
4,237_711,
4,238_712,0.6507276858650541
4,239_713,0.515428169068426
4,24_35,
4,240_714,0.6842580368078642
4,241_715,0.5351362661505468
4,242_716,0.598454506746148
4,243_717,0.4586555775782778
4,244_718,0.5161145569494027
4,245_719,0.4148494288681205
4,246_720,0.6176454415484438
4,247_721,0.5271639471639471
4,248_722,0.5217547127490467
4,249_724,0.5421808235381089
4,25_36,0.5
4,250_725,0.7345415778251599
4,250_726,0.8035647279549718
4,251_727,0.6434625220839871
4,253_729,0.5916528583264291
4,254_730,0.8917130919220055
4,257_735,0.5008069996602107
4,258_736,0.6235955056179776
4,259_737,0.6069369063772049
4,26_37,1.0
4,260_738,0.5467170105004591
4,261_739,0.66856014913916
4,262_740,0.5732647814910026
4,263_741,0.39041703637976927
4,264_742,0.6567628650904034
4,265_743,0.5370366177731616
4,266_744,0.6066114660390047
4,267_745,0.6559894613583138
4,268_746,0.6080214990210927
4,269_747,0.540746849903567
4,27_38,0.4375
4,27_39,0.6666666666666666
4,27_40,
4,270_748,0.5723580441640378
4,271_749,0.5503875968992248
4,272_750,0.5645907473309608
4,273_751,0.491390306122449
4,274_752,0.5622964064944725
4,275_753,0.9305555555555555
4,275_754,0.45842688683414956
4,276_755,0.5048965447971073
4,277_756,0.9278512692170182
4,278_757,0.46292651516532113
4,279_758,0.4198277562290448
4,280_759,0.7344244832152933
4,281_760,0.48097067039106145
4,283_762,0.4387323943661972
4,29_43,
4,3_3,
4,37_69,
4,37_70,
4,37_74,
4,37_77,
4,40_95,0.6666666666666667
4,40_96,
4,42_103,
4,42_104,
4,44_106,
4,46_120,1.0
4,49_149,
4,5_5,0.6470588235294117
4,50_154,
4,53_178,
4,54_179,
4,54_182,
4,6_7,
4,7_10,
4,7_11,1.0
4,70_211,0.0714285714285714
4,71_212,
4,71_213,
4,76_230,
4,78_237,
4,8_12,0.75
4,8_13,0.75
4,80_239,
4,81_241,0.6666666666666667
4,82_242,0.7647058823529411
4,82_243,1.0
4,83_244,
4,83_245,0.75
4,84_246,0.25
4,85_247,1.0
4,85_248,
4,86_249,
4,86_250,
4,88_252,
4,88_254,0.45833333333333337
4,89_255,0.5
4,9_14,
4,9_17,
4,9_18,0.4
4,90_256,0.1428571428571429
4,91_257,1.0
4,92_258,1.0
4,93_259,0.5166666666666666
