PUMA_ASSAY_ID,roc_auc,balanced_acc,precision,recall,auprc,f1_score,auprg
242_716,0.5250609155687502,0.5259220744285129,0.022796881511438695,0.36082786742527995,0.03284637437262989,0.04255100790498137,0.006712654177722728
243_717,0.5861032485688235,0.5655007561643206,0.017580378987128706,0.37604228269189904,0.02793654968300313,0.03351903093143158,0.007563105501228878
244_718,0.5430848908073926,0.5450286489900009,0.008983405567906836,0.28181666286929447,0.013103587097231084,0.017346512816120215,0.004087529661077607
245_719,0.5833131372824297,0.5407148944321615,0.08375000147844837,0.5204079828217759,0.12661583062786674,0.14367739339174873,0.041538253794093996
246_720,0.570948131272103,0.5722851916703057,0.012694376066720095,0.3318392134181608,0.01757762042407205,0.024377598725266146,0.006596183660213544
247_721,0.5332692171356223,0.5428084187371199,0.017325413940374335,0.33139393939393935,0.021161898706655004,0.03286558373043262,0.006423979675563765
248_722,0.7406498541806587,0.6854352993637105,0.07113633215278654,0.6194601607580702,0.12877349594889678,0.12726380724370118,0.09378510592122566
249_724,0.6284244891424027,0.593695352655406,0.068023655558969,0.49034532207268267,0.11273254575330313,0.1189843933916905,0.06097955854820153
25_36,0.8386363636363636,0.7761363636363637,0.5916666666666667,0.875,0.7708333333333333,0.6880952380952381,0.0840430402930403
250_725,0.8253600179905715,0.7622065873499617,0.02860054278121505,0.699404761904762,0.301290431453885,0.054313664379298784,0.1939183595152945
250_726,0.9075918016822048,0.8408951682361423,0.07442657630207644,0.8327777777777777,0.6090241836369679,0.13494924197083397,0.4460299992608113
251_727,0.733552932058011,0.6613199086599846,0.02463291352492094,0.45374389051808406,0.10266000580036853,0.04633418456715634,0.07694879036608829
253_729,0.702881404947624,0.6600729691182968,0.0873989673825332,0.6803386809269163,0.14843859094005926,0.15164671748351172,0.06874403571821606
254_730,0.9056424788576045,0.8426004677792539,0.0602980876209669,0.8678571428571429,0.4853387221481585,0.1104413402579627,0.16084123780336634
257_735,0.5466856848555752,0.5359298289140269,0.11764786075808839,0.52160914965793,0.15106800456965283,0.1918496228158693,0.025947008325251385
258_736,0.6195312759487606,0.5977093744487842,0.010896572369405775,0.5466666666666666,0.03726164303758484,0.021238682975356298,0.014806700298068692
259_737,0.5570489760800124,0.5190886069520466,0.007086363928469191,0.24500000000000002,0.011897198486766267,0.013756055884575175,0.003569144693061005
260_738,0.705094090940644,0.6603906979882549,0.09433055444175464,0.6044026199631551,0.12182057511570359,0.16230345176012564,0.07084445625221125
261_739,0.8136083425755725,0.7468360799196947,0.1755100181854484,0.7087327906195829,0.35637621985841317,0.2804036535001524,0.278670405209177
