Fold,Task,AUC
1,217_689,0.4848901098901099
1,219_691,0.5761494252873564
1,220_692,0.49641150269848494
1,221_693,0.5130559394951145
1,223_695,0.4888268156424581
1,224_696,0.4751958224543081
1,225_697,0.4956395348837209
1,227_699,0.4987244897959184
1,228_700,0.4534883720930233
1,229_701,0.4833816867715173
1,23_34,1.0
1,230_702,0.4898255813953488
1,231_703,0.4977314516321608
1,232_704,0.4847170809095716
1,232_705,0.515527950310559
1,233_706,0.49462179042331716
1,234_707,0.4938802743150569
1,235_708,0.5003058103975535
1,236_709,0.46406296406296405
1,237_710,0.48982188295165396
1,237_711,0.49242424242424243
1,238_712,0.507818473003533
1,239_713,0.49498567335243554
1,24_35,0.16666666666666666
1,240_714,0.4912816629670353
1,241_715,0.49768339247406124
1,242_716,0.5063279857397505
1,243_717,0.5071575813101237
1,244_718,0.4990569596378725
1,245_719,0.4672897196261682
1,246_720,0.49713631156930127
1,247_721,0.49200958849380744
1,248_722,0.529114875701684
1,249_724,0.5031824519488588
1,25_36,0.375
1,250_725,0.4973045822102426
1,250_726,0.49594594594594593
1,251_727,0.5435769637797425
1,253_729,0.5065546218487395
1,254_730,0.49444444444444446
1,257_735,0.5371794871794872
1,258_736,0.4957627118644068
1,259_737,0.4982841455044612
1,260_738,0.5053431667670079
1,261_739,0.5089155522226388
1,262_740,0.5313302516692346
1,263_741,0.49746376811594206
1,264_742,0.4989514155889549
1,265_743,0.5081596937380366
1,266_744,0.4878808864265928
1,267_745,0.5224998200014399
1,268_746,0.5049757934373319
1,269_747,0.4949279153586792
1,27_38,0.5777777777777778
1,27_39,0.5128205128205128
1,270_748,0.5311704199330903
1,271_749,0.510343618513324
1,272_750,0.4868238557558946
1,273_751,0.48509933774834435
1,274_752,0.49633577614923385
1,275_753,0.4859154929577465
1,275_754,0.4961214165261383
1,276_755,0.49603489294210945
1,277_756,0.4994671403197158
1,278_757,0.5031629554655871
1,279_758,0.4969551979121357
1,280_759,0.4948392219134577
1,281_760,0.4956140350877193
1,283_762,0.4665492957746479
1,37_74,0.25
1,46_120,1.0
1,5_5,0.4375
1,6_7,1.0
1,7_11,0.25
1,70_211,0.4166666666666667
1,71_212,1.0
1,71_213,1.0
1,8_12,0.25
1,8_13,1.0
1,82_242,0.6666666666666666
1,83_245,0.25
1,85_247,0.5
1,88_252,0.45
1,88_254,0.4166666666666667
1,89_255,0.4
1,90_256,0.46
1,91_257,1.0
1,92_258,1.0
1,93_259,0.48235294117647054
2,10_20,0.46875
2,100_277,0.4444444444444444
2,100_278,0.33333333333333337
2,105_355,0.46153846153846156
2,105_361,0.46153846153846156
2,105_352,0.46153846153846156
2,105_375,0.46153846153846156
2,104_325,0.4375
2,104_299,0.4375
2,104_323,0.6785714285714286
2,105_339,0.7083333333333334
2,105_341,0.46153846153846156
2,105_362,0.46153846153846156
2,105_382,0.46153846153846156
2,105_385,0.4444444444444444
2,105_391,0.4444444444444444
2,108_394,0.45
2,109_395,0.5416666666666666
2,110_397,0.47435897435897434
2,110_398,0.6403508771929824
2,110_399,0.4878048780487805
2,110_400,0.4875
2,110_401,0.5444444444444444
2,111_402,0.4791666666666667
2,113_407,0.45
2,116_411,0.467741935483871
2,116_412,0.46875
2,116_413,0.4642857142857143
2,116_414,0.4642857142857143
2,116_415,0.45454545454545453
2,116_416,0.40909090909090906
2,116_420,0.475
2,116_421,0.475
2,116_424,0.4722222222222222
2,116_426,0.43333333333333335
2,116_427,0.43103448275862066
2,117_429,0.45
2,117_430,0.47619047619047616
2,118_434,0.35714285714285715
2,12_23,0.4285714285714286
2,13_24,0.4285714285714286
2,134_477,0.4583333333333333
2,14_25,0.4285714285714286
2,143_495,0.40625
2,154_511,0.6944444444444444
2,16_27,0.4666666666666667
2,167_539,0.45454545454545453
2,167_538,0.45454545454545453
2,168_542,0.40625
2,168_543,0.40625
2,169_544,0.4375
2,169_545,0.47058823529411764
2,169_549,0.5178571428571428
2,170_550,0.4642857142857143
2,170_551,0.4642857142857143
2,174_555,0.4791666666666667
2,177_585,0.4981481481481482
2,178_684,0.5179820179820179
2,179_659,0.4959839357429719
2,18_29,0.4285714285714286
2,180_686,0.4753521126760563
2,183_604,0.47586206896551725
2,184_606,0.5162098930481284
2,185_665,0.49583333333333335
2,185_666,0.4872881355932203
2,186_668,0.48427672955974843
2,187_618,0.48091603053435117
2,187_619,0.4736842105263158
2,19_30,0.4583333333333333
2,190_628,0.48195876288659795
2,190_629,0.4872448979591837
2,190_674,0.4921052631578947
2,191_630,0.49405940594059405
2,191_631,0.4930555555555556
2,191_675,0.49333333333333335
2,192_635,0.7222222222222221
2,193_723,0.465625
2,194_639,0.48289473684210527
2,194_678,0.4876237623762376
2,195_642,0.4862921348314607
2,196_644,0.498330550918197
2,197_645,0.4166666666666667
2,197_646,0.46835443037974683
2,197_647,0.4807692307692308
2,197_648,0.4807692307692308
2,197_649,0.46969696969696967
2,197_650,0.5237768004398021
2,197_651,0.4889380530973451
2,198_682,0.5264879600181736
2,199_657,0.48586118251928023
2,200_658,0.5833333333333334
2,201_660,0.4765625
2,202_661,0.49437148217636023
2,203_662,0.4948586118251928
2,204_663,0.4987146529562982
2,205_664,0.5238095238095237
2,206_670,0.4921052631578947
2,206_671,0.5635130041462495
2,207_672,0.49
2,208_673,0.4961734693877551
2,209_676,0.4966887417218543
2,210_677,0.4790969899665552
2,212_680,0.49625935162094764
2,213_681,0.5099180111081724
2,214_683,0.49222797927461137
2,215_685,0.5560477420942537
2,216_687,0.49264705882352944
2,217_688,0.4987179487179488
2,217_689,0.5327127659574468
2,219_691,0.5386934673366834
2,220_692,0.4984597268016957
2,221_693,0.5010891199821088
2,223_695,0.49019607843137253
2,224_696,0.4751693002257336
2,225_697,0.49619289340101524
2,227_699,0.577765404602821
2,228_700,0.5020983213429256
2,229_701,0.4968457468457469
2,230_702,0.5379679144385028
2,231_703,0.48777374772235016
2,232_704,0.4735153958944282
2,232_705,0.4838274932614555
2,233_706,0.49545613421880463
2,234_707,0.4868277793511438
2,235_708,0.4965056235749459
2,236_709,0.5128282734214937
2,237_710,0.5178122690317812
2,237_711,0.49691358024691357
2,238_712,0.5040833333333334
2,239_713,0.4949389179755672
2,24_35,0.40909090909090906
2,240_714,0.5114698031364698
2,241_715,0.49045826599923803
2,242_716,0.5058693960208253
2,243_717,0.5057989690721649
2,244_718,0.4973997028231798
2,245_719,0.49313725490196075
2,246_720,0.4963878326996198
2,247_721,0.49216607912260085
2,248_722,0.49639688678018973
2,249_724,0.5004177109440268
2,25_36,0.7045454545454545
2,250_725,0.4982300884955752
2,250_726,0.49193548387096775
2,251_727,0.4971220260936301
2,253_729,0.49429657794676807
2,254_730,0.6190239043824701
2,257_735,0.4909586326480059
2,258_736,0.4936868686868687
2,259_737,0.4965588437715072
2,260_738,0.5057565932065264
2,261_739,0.4826743492946553
2,262_740,0.49170616113744076
2,263_741,0.5225483178239083
2,264_742,0.4983004758667573
2,265_743,0.49558038999264165
2,266_744,0.4893262174783189
2,267_745,0.4908368967623702
2,268_746,0.48845659680398296
2,269_747,0.4857198932328466
2,27_38,0.5
2,27_39,0.47916666666666663
2,270_748,0.4963235294117647
2,271_749,0.48723651793046807
2,272_750,0.48973880597014924
2,273_751,0.48194444444444445
2,274_752,0.4965034965034965
2,275_753,0.4885057471264368
2,275_754,0.4968067226890756
2,276_755,0.4932216905901116
2,277_756,0.49892357373519913
2,278_757,0.49975889292603054
2,279_758,0.4970136518771331
2,280_759,0.497029702970297
2,281_760,0.49355670103092786
2,283_762,0.5452317880794701
2,3_3,0.4583333333333333
2,37_70,0.375
2,40_95,1.0
2,40_96,0.4444444444444444
2,44_106,1.0
2,46_120,0.45
2,53_178,0.45
2,54_179,0.4444444444444444
2,54_182,0.33333333333333337
2,70_211,0.47058823529411764
2,71_212,0.45
2,71_213,1.0
2,80_239,0.45454545454545453
2,82_242,0.45
2,82_243,0.4285714285714286
2,83_244,0.4772727272727273
2,85_247,0.638888888888889
2,85_248,0.4166666666666667
2,86_249,0.6944444444444444
2,86_250,0.3888888888888889
2,88_254,0.4
2,89_255,1.0
2,9_18,0.33333333333333337
2,90_256,0.4864864864864865
2,92_258,0.375
2,93_259,0.37373737373737376
3,100_277,0.41666666666666663
3,100_278,0.41666666666666663
3,104_291,0.3
3,105_355,0.4166666666666667
3,105_369,1.0
3,105_378,0.6500000000000001
3,105_352,0.3
3,104_289,0.6500000000000001
3,105_375,0.4166666666666667
3,104_325,0.33333333333333337
3,104_297,0.33333333333333337
3,104_299,0.5
3,104_300,0.25
3,104_323,0.5
3,105_339,0.3
3,105_341,0.6500000000000001
3,105_360,0.3
3,105_362,0.3
3,105_374,0.3
3,105_382,0.6500000000000001
3,108_394,0.4
3,109_395,0.4
3,11_22,1.0
3,110_399,0.7282608695652175
3,110_401,0.425
3,111_402,0.5999999999999999
3,112_406,0.25
3,114_408,1.0
3,115_409,0.4166666666666667
3,116_411,0.4722222222222222
3,116_412,0.4375
3,116_426,0.47058823529411764
3,116_427,0.40625
3,117_429,0.4285714285714286
3,117_430,1.0
3,118_432,0.4
3,118_434,0.3333333333333333
3,12_23,0.7083333333333334
3,13_24,0.125
3,133_474,0.375
3,134_477,0.375
3,14_25,0.7083333333333334
3,143_495,0.4444444444444444
3,15_26,0.125
3,16_27,1.0
3,160_519,0.48214285714285715
3,169_544,0.4444444444444444
3,169_545,0.4444444444444444
3,169_549,0.6
3,174_555,0.4375
3,177_585,0.5543981481481481
3,178_591,0.4444444444444444
3,178_684,0.46710526315789475
3,179_659,0.4976798143851508
3,180_686,0.44036697247706424
3,181_599,1.0
3,183_604,0.4863398203592814
3,184_606,0.474025974025974
3,185_665,0.5654761904761905
3,185_666,0.5315508021390374
3,186_668,0.4898785425101215
3,187_618,0.4968454258675079
3,187_619,0.4772727272727273
3,19_30,0.5833333333333333
3,190_628,0.489159891598916
3,190_629,0.4905149051490515
3,190_674,0.4863013698630137
3,191_630,0.49529042386185246
3,191_631,0.4984399375975039
3,191_675,0.49666666666666665
3,192_635,1.0
3,193_723,0.5185574229691876
3,194_639,0.5132183908045977
3,194_678,0.49722222222222223
3,195_642,0.5081300813008129
3,196_644,0.4978902953586498
3,197_645,0.5231581214993536
3,197_646,0.48451327433628316
3,197_647,0.4666666666666667
3,197_649,0.5354817303305546
3,197_650,0.478584729981378
3,197_651,0.49640287769784175
3,198_682,0.5108695652173914
3,199_657,0.48746518105849584
3,201_660,0.4824561403508772
3,202_661,0.5552536231884058
3,204_663,0.5762108262108262
3,205_664,0.5182043204320432
3,206_670,0.4943181818181818
3,206_671,0.49142857142857144
3,207_672,0.5214694448084567
3,208_673,0.4930747922437673
3,209_676,0.4991467576791809
3,210_677,0.5723804308141658
3,212_680,0.4973190348525469
3,213_681,0.5181199411331862
3,214_683,0.49299719887955185
3,215_685,0.5414221373003958
3,216_687,0.4932795698924731
3,217_688,0.4634636463280964
3,217_689,0.4857482185273159
3,219_691,0.576388888888889
3,220_692,0.5038121227156207
3,221_693,0.4948772498872494
3,223_695,0.4893048128342246
3,224_696,0.49002516175413374
3,225_697,0.49584487534626037
3,227_699,0.4943946188340807
3,228_700,0.4794871794871795
3,229_701,0.5238029082152449
3,23_34,0.4166666666666667
3,230_702,0.5525568181818181
3,231_703,0.49245520092064166
3,232_704,0.49242668385433447
3,232_705,0.4744744744744745
3,233_706,0.511571796673694
3,234_707,0.48875270632270373
3,235_708,0.4982110912343471
3,236_709,0.5250814515223009
3,237_710,0.49223946784922396
3,237_711,0.4971751412429379
3,238_712,0.4810303579372226
3,239_713,0.5030789825970549
3,24_35,0.6500000000000001
3,240_714,0.5019260555185504
3,241_715,0.4924710573565535
3,242_716,0.5065952838819291
3,243_717,0.4939950547509714
3,244_718,0.4958047292143402
3,245_719,0.5295333405852279
3,246_720,0.49496124031007754
3,247_721,0.4934445768772348
3,248_722,0.5005870841487279
3,249_724,0.5109422897507664
3,25_36,0.3
3,250_725,0.49581589958158995
3,250_726,0.4886845827439887
3,251_727,0.4957578094870806
3,253_729,0.4744245524296675
3,254_730,0.49914529914529915
3,257_735,0.5485995512774119
3,258_736,0.49728260869565216
3,259_737,0.49688715953307394
3,260_738,0.5061938336363756
3,261_739,0.5400706023734415
3,262_740,0.49142156862745096
3,263_741,0.5776303538175046
3,264_742,0.49912739965095987
3,265_743,0.4872565336692007
3,266_744,0.4955359529537557
3,267_745,0.5046776073329764
3,268_746,0.48572628043660787
3,269_747,0.5000929677555133
3,27_38,0.5
3,27_39,0.625
3,270_748,0.49772965420887183
3,271_749,0.49155011655011654
3,272_750,0.48343373493975905
3,273_751,0.4925
3,274_752,0.5233117841332303
3,275_753,0.4891304347826087
3,275_754,0.49629255139871925
3,276_755,0.49278846153846156
3,277_756,0.49945770065075923
3,278_757,0.5054368932038835
3,279_758,0.49679340357306456
3,280_759,0.4936051159072742
3,281_760,0.4975186104218362
3,283_762,0.5645390070921986
3,37_69,0.33333333333333337
3,42_103,0.25
3,42_104,0.25
3,46_120,0.25
3,49_149,0.33333333333333337
3,5_5,0.4166666666666667
3,71_212,0.25
3,71_213,0.25
3,78_237,0.25
3,8_12,0.33333333333333337
3,82_243,1.0
3,85_247,0.5
3,85_248,0.33333333333333337
3,86_249,1.0
3,9_14,1.0
3,9_18,1.0
3,91_257,1.0
3,92_258,1.0
3,93_259,0.4602272727272727
4,10_19,0.47619047619047616
4,10_20,0.7115384615384616
4,100_277,0.3125
4,100_278,0.41071428571428564
4,104_291,0.75
4,105_355,0.35714285714285715
4,105_369,0.4375
4,105_361,0.6785714285714286
4,105_378,0.35714285714285715
4,105_352,0.5
4,104_289,0.5499999999999999
4,105_377,0.4375
4,105_375,0.6785714285714286
4,104_325,0.7333333333333333
4,104_297,0.33333333333333337
4,104_295,0.4285714285714286
4,104_299,0.4666666666666666
4,104_300,0.0
4,104_319,0.4285714285714286
4,104_323,0.7333333333333333
4,104_334,0.4285714285714286
4,105_339,0.325
4,105_341,0.325
4,105_360,0.75
4,105_362,0.6785714285714286
4,105_374,0.5
4,105_382,0.5
4,105_385,0.4285714285714286
4,105_391,0.4285714285714286
4,106_392,0.7115384615384616
4,11_22,0.375
4,110_396,0.375
4,110_397,0.5714285714285714
4,110_398,0.45
4,110_399,0.6321839080459769
4,110_400,0.4642857142857143
4,110_401,0.5714285714285714
4,111_402,0.4722222222222222
4,112_406,0.375
4,113_407,1.0
4,116_411,0.375
4,116_412,0.45454545454545453
4,116_413,0.375
4,116_415,1.0
4,116_420,0.47058823529411764
4,116_421,0.4
4,116_424,0.46875
4,116_425,0.4736842105263158
4,116_426,0.4285714285714286
4,116_427,0.5614035087719298
4,117_429,0.6
4,117_430,0.4736842105263158
4,118_432,0.4285714285714286
4,118_434,0.6666666666666666
4,12_23,0.37777777777777777
4,13_24,0.2222222222222222
4,135_479,1.0
4,14_25,0.37777777777777777
4,143_495,0.45714285714285713
4,145_497,0.25
4,15_26,0.4166666666666667
4,153_510,0.45
4,154_511,0.6944444444444444
4,16_27,0.5757575757575757
4,167_539,0.6875
4,167_538,0.6875
4,168_542,0.5897435897435898
4,168_543,0.3846153846153846
4,169_544,0.5897435897435898
4,169_545,0.4285714285714286
4,169_548,0.4285714285714286
4,169_549,0.619047619047619
4,170_550,0.45
4,178_591,0.4666666666666667
4,178_684,0.5145903479236812
4,179_659,0.49828178694158076
4,18_29,0.5333333333333333
4,180_686,0.4866310160427807
4,183_604,0.46564885496183206
4,184_606,0.459375
4,185_665,0.4875
4,185_666,0.4810126582278481
4,186_668,0.47988505747126436
4,186_669,0.49441340782122906
4,187_618,0.49330357142857145
4,187_619,0.4583333333333333
4,19_30,0.375
4,190_628,0.5396193005754759
4,190_629,0.49019607843137253
4,190_674,0.492
4,191_630,0.4909090909090909
4,191_631,0.49193548387096775
4,192_635,0.4666666666666667
4,193_723,0.49044585987261147
4,194_639,0.48559077809798273
4,194_678,0.49324324324324326
4,195_642,0.558678881388621
4,196_644,0.4974315068493151
4,197_645,0.5444444444444444
4,197_646,0.583050847457627
4,197_647,0.5096153846153846
4,197_648,0.43333333333333335
4,197_649,0.5101905916051559
4,197_650,0.4880239520958084
4,197_651,0.49557522123893805
4,198_682,0.49255952380952384
4,199_657,0.48405797101449277
4,201_660,0.45121951219512196
4,202_661,0.5291666666666667
4,204_663,0.49570200573065903
4,205_664,0.48101851851851846
4,206_670,0.48660714285714285
4,206_671,0.5203892493049119
4,207_672,0.5092097445038621
4,208_673,0.4885386819484241
4,209_676,0.497737556561086
4,21_32,1.0
4,210_677,0.49122807017543857
4,212_680,0.49859550561797755
4,213_681,0.5057688273547305
4,214_683,0.4896449704142012
4,215_685,0.49503154574132496
4,217_688,0.4949112978524743
4,217_689,0.5498458376156218
4,219_691,0.4898255813953488
4,220_692,0.5070678319785563
4,221_693,0.48987769179491636
4,223_695,0.576388888888889
4,224_696,0.5508515815085159
4,225_697,0.49855907780979825
4,227_699,0.4951807228915663
4,228_700,0.5156488549618321
4,229_701,0.48347892676839305
4,23_34,0.4166666666666667
4,230_702,0.49127906976744184
4,231_703,0.5068856462299086
4,232_704,0.48787878787878786
4,232_705,0.515652557319224
4,233_706,0.5013396960056558
4,234_707,0.48473666554847367
4,235_708,0.4905273066476135
4,236_709,0.495057440555704
4,237_710,0.49056603773584906
4,238_712,0.4851251619687893
4,239_713,0.5070895306441344
4,240_714,0.5073886140582499
4,241_715,0.508158968457394
4,242_716,0.4906558533145275
4,243_717,0.5139714740973922
4,244_718,0.49640015157256534
4,245_719,0.4766355140186916
4,246_720,0.4973056197074673
4,247_721,0.49514374514374515
4,248_722,0.515093962415034
4,249_724,0.5120869372366378
4,25_36,0.3
4,250_725,0.49347014925373134
4,250_726,0.4906191369606004
4,251_727,0.49406357717349675
4,253_729,0.47007042253521125
4,254_730,0.48885793871866295
4,257_735,0.5374617737003058
4,258_736,0.49859550561797755
4,259_737,0.4972862957937585
4,26_37,0.4166666666666667
4,260_738,0.4858316764861463
4,261_739,0.4959096392148261
4,262_740,0.5384318766066839
4,263_741,0.5360628723539105
4,264_742,0.4982614742698192
4,265_743,0.500655152213226
4,266_744,0.5052013281775387
4,267_745,0.5094086651053864
4,268_746,0.514341915703151
4,269_747,0.5135818084957879
4,27_38,0.7083333333333334
4,27_39,0.4166666666666667
4,270_748,0.4957939011566772
4,271_749,0.4466435757875639
4,272_750,0.49110320284697506
4,273_751,0.5535714285714285
4,274_752,0.4956652217405802
4,275_753,0.5969982078853047
4,275_754,0.4968088679879073
4,276_755,0.49517878666130977
4,277_756,0.49910618519842687
4,278_757,0.49403167313615076
4,279_758,0.49677864703175334
4,280_759,0.512415788564519
4,281_760,0.4888268156424581
4,283_762,0.5341549295774649
4,40_95,0.33333333333333337
4,46_120,0.375
4,5_5,0.47058823529411764
